                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0055,                 2.4285,                 1.3293,                0.61742,                0.64588,                0.70546,                0.47218,                 1.0949,                 2.1982,                 1.4166,             0.00055222,             0.00055222,             0.00055222
